"page #",x,y,text
1,2014.3876008469,446.5788000547,出生地出生地
1,2083.0224003588,432.40159955296,推薦之
1,2083.0224003588,461.20039955649,"政 黨"
1,637.35300010977,432.40159955296,推薦之
1,637.35300010977,461.20039955649,"政 黨"
1,568.71840009795,3022.9881993703,出生地
1,637.35300010977,3008.8110003685,推薦之
1,637.35300010977,3037.6098003721,"政 黨"
1,98.249400016922,1291.9857991583,1
1,140.84440052426,200.35359902454,"新北市蘆洲區 第２屆里長選舉，經定於"
1,140.84440052426,254.35299903116,"民國 年 月 日（星期 ）上午  時起至下午  時止舉行投票。茲依公職人員選舉罷免法第 條規定，將候選人所"
1,140.84440052426,308.35239903777,填報之政見及個人資料刊登如下，候選人個人資料係依據候選人所填列資料刊登，如有不實，由候選人自行負責。
1,488.96539958422,200.35239902454,光華里、光明里、九芎里、中華里、延平里、中原里、永安里、中路里
1,248.83060054286,254.35179903116,"103 11 29 六 8 4 47"
1,149.55640052576,212.50920002603,　　　　　　　　　
1,111.30460051917,380.08260004656,"壹、新北市蘆洲區光華里第２屆里長選舉里長候選人 伍、新北市蘆洲區延平里第２屆里長選舉里長候選人"
1,1799.4394008099,448.38739955492,"姓 名姓 名"
1,2596.2174004472,446.67240005471,"政 　 見政 　 見"
1,2156.2201998714,446.62639955471,"學 歷學 歷"
1,710.12059962231,1020.868999625,"學 歷"
1,1629.7534007807,448.15539905489,"相 片相 片"
1,1538.1508007649,446.80279955473,號次號次
1,1912.2838008294,432.17940005294,"出 生"
1,1912.2838008294,460.97820005646,年月日
1,466.61440058037,432.17940005294,"出 生"
1,466.61440058037,460.97820005646,年月日
1,1556.9749997682,2382.2490002918,柒、新北市蘆洲區永安里第２屆里長選舉里長候選人
1,1799.4394008099,2450.5537998002,"姓 名"
1,2596.2174004472,2448.8388003,"政 　 見"
1,2156.2201998714,2450.3721993001,"學 歷"
1,2014.3876008469,2448.7452002999,出生地
1,2083.0224003588,2434.5679997982,推薦之
1,2083.0224003588,2463.3667998017,"政 黨"
1,1629.7534007807,2450.3217993001,"相 片"
1,1538.1508007649,2448.9691998,號次
1,1912.2838008294,2434.3458002982,"出 生"
1,1912.2838008294,2463.1440003017,年月日
1,111.30460051917,954.32520011689,貳、新北市蘆洲區光明里第２屆里長選舉里長候選人
1,353.77000056093,1022.6298001253,"姓 名"
1,1150.5475996982,1022.6241991253,"政 　 見"
1,807.14380063902,1022.5812001253,"經 歷"
1,568.71840009795,1020.821400125,出生地
1,637.35300010977,1006.6441996233,推薦之
1,637.35300010977,1035.4423996268,"政 黨"
1,184.08420003171,1022.3979991252,"相 片"
1,92.481400515929,1021.0452001251,號次
1,466.61440058037,1006.4220001233,"出 生"
1,466.61440058037,1035.2202001268,年月日
1,111.30460051917,15.179799001859,"新北市蘆洲區第２屆里長選舉           選舉公報　"
1,2193.2827998778,122.57479951501,新北市選舉委員會　編印
1,1543.9186007659,717.74379908792,11
1,1543.9186007659,1144.5847996402,2
1,1543.9186007659,1718.8267997105,1
1,1543.9186007659,2145.6678002628,2
1,1543.9186007659,2719.9101993332,1
1,1556.9749997682,1381.1659996692,陸、新北市蘆洲區中原里第２屆里長選舉里長候選人
1,1799.4394008099,1449.4707991775,"姓 名"
1,2596.2174004472,1447.7557996773,"政 　 見"
1,2156.2201998714,1447.7100001773,"學 歷"
1,2083.0224003588,1433.4852001756,推薦之
1,2083.0224003588,1462.2834001791,"政 黨"
1,1629.7534007807,1449.2389996775,"相 片"
1,1538.1508007649,1447.8861991774,號次
1,1912.2838008294,1433.2627996756,"出 生"
1,1912.2838008294,1462.0615996791,年月日
1,1556.9749997682,2956.4919993621,捌、新北市蘆洲區中路里第２屆里長選舉里長候選人
1,1799.4394008099,3024.7968003705,"姓 名"
1,2596.2174004472,3024.7911993705,"政 　 見"
1,1629.7534007807,3024.5649993705,"相 片"
1,1538.1508007649,3023.2122003703,號次
1,1912.2838008294,3008.5887993685,"出 生"
1,1912.2838008294,3037.387599372,年月日
1,111.30460051917,2956.4919993621,肆、新北市蘆洲區中華里第２屆里長選舉里長候選人
1,353.77000056093,3024.7968003705,"姓 名"
1,1150.5475996982,3024.7911993705,"政 　 見"
1,184.08420003171,3024.5649993705,"相 片"
1,92.481400515929,3023.2122003703,號次
1,466.61440058037,3008.6703993685,"出 生"
1,466.61440058037,3037.4691993721,年月日
1,111.30460051917,1528.5675991872,參、新北市蘆洲區九芎里第２屆里長選舉里長候選人
1,353.77000056093,1596.8724001956,"姓 名"
1,1150.5475996982,1596.8667991956,"政 　 見"
1,568.71840009795,1595.0637991954,出生地
1,637.35300010977,1580.8866001936,推薦之
1,637.35300010977,1609.6854001972,"政 黨"
1,184.08420003171,1596.6405991956,"相 片"
1,92.481400515929,1595.2878001954,號次
1,466.61440058037,1580.6643991936,"出 生"
