"page #",x,y,text
1,1411.779600,2468.040400,"學　歷 經　歷 政　　　　　　　　　　　　　　見"
1,1043.722400,2149.983733,4
1,1043.722400,1641.595733,5
1,1043.722400,1133.207733,6
1,421.543333,2468.040267,"學　歷 經　歷 政　　　　　　　　　　　　　　見"
1,47.726000,2149.982800,１
1,47.726000,1641.593067,２
1,53.486133,1133.203200,3
1,53.486133,2492.293600,
1,1043.722400,2492.293600,
1,56.692933,865.351867,選舉投票有關規定：
1,56.692933,844.685200,一、投票時間：民國一百零三年十一月二十九日（星期六）上午八時起至下午四時止。
1,56.692933,824.018533,二、選舉人資格：
1,79.370133,803.351867,（一）中華民國國民年滿二十歲，即民國八十三年十一月二十九日（包括當日）以前出生，除受監護宣告尚未撤銷外，在各該
1,128.504000,782.685200,選舉區內繼續居住四個月以上，即民國一百零三年七月二十九日(包含當日)以前遷入設有戶籍，至民國一百零三年十一月
1,128.504000,762.018533,二十八日繼續居住者，有市長、市議員、里長選舉投票權：【上項居住期間，在行政區域劃分選舉區者，仍以行政區域為
1,128.504000,741.351867,範圍計算之。但於選舉公告發布(一百零三年八月二十一日含當日)後，遷入各該選舉區者，無選舉投票權】。
1,79.370133,720.685200,（二）原住民選出之市議員，其選舉人須符合於前款規定，並分別具有「平地原住民」或「山地原住民」身分者為限。
1,56.692933,700.018533,三、選舉人投票應注意事項：
1,79.370133,679.351867,（一）投開票地點（見投開票所設置地點一覽表）。
1,79.370133,658.685200,（二）投票時攜帶本人國民身分證、印章及投票通知單；未攜帶投票通知單者，務請記住投票通知單上之號碼，於領票時告知發
1,128.504000,638.018533,票管理員。
1,79.370133,617.351867,（三）選舉人應於規定之投票時間內到場投票，逾時不許入場，但已於規定時間內到場，尚未投票者仍可投票。選舉人應一次進
1,128.504000,596.685200,入投票所投票，離開投票所後，不得再次進入投票所投票。
1,79.370133,576.018533,（四）選舉人或其陪同家屬不得攜帶手機及其他攝影器材進入投票所，違反者依公職人員選舉罷免法第一百零六條第一項規定，
1,128.504000,555.351867,處新臺幣三萬元以上三十萬元以下罰鍰。
1,79.370133,534.685200,（五）任何人不得於投票所以攝影器材刺探選舉人圈選選舉票內容。違反者依公職人員選舉罷免法第一百零六條第二項規定，處
1,128.504000,514.018533,五年以下有期徒刑，併科新臺幣五十萬元以下罰金，查獲之攝影器材沒收之。
1,79.370133,493.351867,（六）選舉人圈選後，不得將圈選內容出示他人，違者依公職人員選舉罷免法第一百零五條規定，處二年以下有期徒刑、拘役或
1,128.504000,472.685200,科新臺幣二十萬元以下罰金。
1,79.370133,452.018533,（七）在投票所或開票所有下列情事之一者，經投票所主任管理員會同主任監察員令其退出，而不退出者，依公職人員選舉罷免
1,128.504000,431.351867,法第一百零五條之規定，處二年以下有期徒刑、拘役或科新臺幣二十萬元以下罰金：
1,79.370133,410.685200,1.在場喧嚷或干擾勸誘他人投票或不投票，不服制止。
1,79.370133,390.018533,2.攜帶武器或危險物品入場。
1,79.370133,369.351867,3.有其他不正當行為，不服制止。
1,79.370133,348.685200,（八）選舉人領得選舉票後，應立即使用選舉機關製備之圈選工具，自行圈選，並將選舉票摺疊投入票匭，不得逗留；如將選
1,128.504000,328.018533,舉票攜出投票所者，依公職人員選舉罷免法第一百零八條第一項規定，處一年以下有期徒刑、拘役或科新臺幣一萬五千元
1,128.504000,307.351867,以下罰金；如將選舉票以外之物投入票匭，或故意撕毀領得之選舉票者，依公職人員選舉罷免法第一百一十條第八項之規
1,1116.377333,865.351867,定，處新臺幣五千元以上五萬元以下罰鍰。
