"page #",x,y,text
1,70.399867,2748.360667,๘̺ͤΔ⓺ੇ୶ʅ׎Սۂ᎚ᒃ᎚ᒃ˙ే
1,50.480000,2682.000667,๘̺ͤΔ⓺ੇ୶ʅ׎Սۂ᎚ᒃç໩׆ؠͺ੢϶̇̅ăݶಭ˗Ąʕˤइ৹вʓˤइ̊ᒃмӞ୮é৒՜˙ᕀʆ࢜᎚ᒃሐѠٗ୶଍ை׆ç
1,50.480000,2650.000447,અࡵ᎚ʆ׿ทే˃ݬԳ˪ࡴʆཊऄ̵ങϨʓçࡵ᎚ʆࡴʆཊऄۢ՜የࡵ᎚ʆ׿ทλཊऄ̵ങçϨЉʿ࿧çΊࡵ᎚ʆбм࠷௕é
1,50.480000,2610.000871,๘̺ͤΔ⓺ੇ୶ʅ׎Սۂ᎚ᒃࡵ᎚ʆ
1,526.384364,2649.989263,Ϩʓçࡵ᎚ʆࡴʆཊऄۢ՜የࡵ᎚ʆ׿ทλཊ
1,19.133333,2860.493467,"「選賢與能 踴躍神聖 慎重圈選」"
1,90.360000,2514.706667,號
1,90.360000,2498.040000,次
1,47.653333,2343.240133,石
1,47.653333,2266.333467,碇
1,47.653333,2189.426800,里
1,231.160000,2514.706667,姓
1,231.160000,2498.040000,名
1,349.226667,2374.693333,男
1,411.360667,2404.693333,新
1,411.360667,2374.693333,北
1,411.360667,2344.693333,市
1,411.360667,2186.079333,新
1,411.360667,2156.079333,北
1,411.360667,2126.079333,市
1,479.360667,2424.693333,中
1,479.360667,2399.693333,國
1,479.360667,2374.693333,國
1,479.360667,2349.693333,民
1,479.360667,2324.693333,黨
1,479.360667,2156.079333,無男
1,283.772667,2424.693333,48
1,283.772667,2404.693333,年
1,288.772667,2384.693333,3
1,283.772667,2364.693333,月
1,283.772667,2344.693333,12
1,283.772667,2324.693333,日
1,283.772667,2206.079333,49
1,283.772667,2186.079333,年
1,288.772667,2166.079333,9
1,283.772667,2146.079333,月
1,288.772667,2126.079333,3
1,283.772667,2106.079333,日
1,228.572667,2427.733333,王
1,228.572667,2376.479333,銘
1,228.572667,2325.213333,勇
1,228.572667,2208.759333,王
1,228.572667,2157.505333,財
1,228.572667,2106.239333,源
1,149.440000,2503.386667,相片
1,346.133333,2503.706667,"性別 出生地 學 歷"
1,526.384364,2388.640000,石碇國小
1,543.200000,2364.640000,肄業
1,602.453333,2409.586533,石碇村第15、16、17、18屆村長。
1,602.453333,2391.586533,"石碇鄉農會第3、 4屆理事長。"
1,602.453333,2373.586533,現任：新北市石碇區石碇里第1屆
1,602.453333,2355.586533,現任：里長。
1,795.572933,2409.560133,1.積極、熱心為里民服務。
1,795.572933,2391.560133,2.爭取經費充實里內各項建設。
1,795.572933,2373.560133,3.老街再造，振興商圈，增進觀光
1,795.572933,2355.560133,3.效益。
1,795.572933,2186.586933,(一)、促進地方團結
1,795.572933,2168.586933,(二)、服務鄉親為我的目標
1,795.572933,2150.586933,(三)、增取福利與地方建設
1,602.453333,2165.067333,榮電股份有限公司服務人員
1,526.384364,2173.666667,石碇國小
1,543.200000,2149.666667,畢業
1,263.653333,2542.013333,壹、新北市石碇區石碇里第2屆里長選舉候選人
1,675.466667,2503.706667,"經歷 政 見"
1,280.480000,2513.693333,出生
1,277.146667,2497.693333,年月日
1,476.360000,2513.933333,推薦
