"page #",x,y,text
1,2063.2585998215,4398.678199979,"後西 ( 一 ) 區里長選舉投開票地點請參閱市議員選舉公報"
1,2408.7391998753,226.00839902461,守法節約　選賢與能
1,170.0692005265,4413.7584004806,踴躍投票　慎重圈選
1,871.34059963577,320.70019953492,建福里、建安里、南港里
1,871.34059963577,374.7001995408,八德里、後港里、民全里
1,871.34059963577,428.70019954668,合鳳里、民安里、成德里
1,214.09339953336,390.54739954252,"新北市新莊區（　　　　　　　　　　   ）第 2 屆里長選舉選舉公報"
1,2038.0618008176,500.92260005454,新北市選舉委員會　編印
1,321.81000005014,611.70240006661,"新北市新莊區第2屆里長選舉，經定於民國103 年11 月29日(星期六)上午8 時起至下午4 時止舉行投票。"
1,214.09339953336,675.70239907357,"茲依公職人員選舉罷免法第 47 條規定，將候選人所填報之政見及個人資料刊登如下，候選人個人資料係依據"
1,214.09339953336,739.70239958054,候選人所填列資料刊登，如有不實，由候選人自行負責。
1,183.02880002852,829.94719959037,"里別 號次"
1,358.72320005589,829.94719959037,"相　片 姓　名"
1,717.91540061186,808.34739908802,出生年
1,730.51540061382,851.54739909272,月日
1,803.16739962514,829.94719959037,"性別 出生地"
1,993.11700015474,808.34739908802,推薦之
1,993.11700015474,851.54739909272,政　黨
1,1242.8490001937,829.94739909037,"學　歷 經　歷 政　見"
1,183.02880002852,1094.1267991191,建
1,183.02880002852,1234.1043991344,福
1,183.02880002852,1374.0819991496,里
1,260.69359954062,1021.3239991112,1
1,512.31400057982,1001.203800109,劉中立
1,739.08480011516,911.77419909928,46
1,742.72480061573,942.97419910268,年
1,747.40480061645,974.17419910607,9
1,742.72480061573,1005.3741991095,月
1,739.08480011516,1036.5741991129,30
1,742.72480061573,1067.7741991163,日
1,818.98279962761,989.77419910777,"男 臺北市 無"
1,1140.6604006777,988.57099960764,雙蓮國小畢業
1,1481.3743997308,946.57299910307,現任新莊區建福里里長、威星電機工
1,1481.3743997308,974.57899960612,程行技師、宏新燈飾廚具行水電負責
1,1481.3743997308,1002.5850001092,人、特定瓦斯器具裝修技術士、福營
1,1481.3743997308,1030.5909991122,義警分隊顧問
1,1869.1644002912,904.57099959849,一、積極參與並監督汙水下水道及汙水管內線工程，協助一樓住戶減少居住環境損害，徹底將防火巷整建乾淨，避免蚊蟲孳生，影響住戶品質。
1,1869.1644002912,932.57700010154,二、持續提倡環保義工參與里內環境打掃及除草，並加強綠美化及增加雨水回收桶，以利雨水回收再利用，帶給里乾淨整潔又兼具環保的居住型態。
1,1869.1644002912,960.58299910459,三、定期清理防火巷、里內環境消毒及排水溝疏通作業。
1,1869.1644002912,988.58899960764,四、配合消防局瓦斯器具使用宣導，避免室內一氧化碳中毒及天然瓦斯管維修通報，消防器材定期汰舊換新。
